Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
l;recursive_merge.c;40;1.3572983741760254;0-2;LSB bit-flip
X;recursive_merge.c;40;1.3228483200073242;0-2;LSB bit-flip
X;recursive_merge.c;40;1.6951634883880615;0-2;LSB bit-flip
size;recursive_merge.c;66;0.5426359176635742;0-2;LSB bit-flip
X;recursive_merge.c;40;1.274691104888916;0-2;LSB bit-flip
X;recursive_merge.c;40;0.4355955123901367;0-2;LSB bit-flip
l;recursive_merge.c;40;0.658735990524292;0-2;LSB bit-flip
l;recursive_merge.c;40;1.1588900089263916;0-2;LSB bit-flip
X;recursive_merge.c;40;1.2479908466339111;0-2;LSB bit-flip
data;recursive_merge.c;68;1.221142292022705;0-2;LSB bit-flip
X;recursive_merge.c;40;0.6626987457275391;0-2;LSB bit-flip
size;recursive_merge.c;66;1.4551875591278076;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0260207653045654;0-2;LSB bit-flip
X;recursive_merge.c;40;1.1126525402069092;0-2;LSB bit-flip
X;recursive_merge.c;40;1.307906150817871;0-2;LSB bit-flip
X;recursive_merge.c;40;0.9782171249389648;0-2;LSB bit-flip
mid;recursive_merge.c;8;1.8970725536346436;0-2;LSB bit-flip
l;recursive_merge.c;40;1.5153999328613281;0-2;LSB bit-flip
X;recursive_merge.c;40;1.1845526695251465;0-2;LSB bit-flip
X;recursive_merge.c;40;0.9564881324768066;0-2;LSB bit-flip
size;recursive_merge.c;66;1.1655957698822021;0-2;LSB bit-flip
l;recursive_merge.c;40;0.5490415096282959;0-2;LSB bit-flip
X;recursive_merge.c;40;0.7793765068054199;0-2;LSB bit-flip
r;recursive_merge.c;40;0.6599650382995605;0-2;LSB bit-flip
size;recursive_merge.c;66;1.416900634765625;0-2;LSB bit-flip
l;recursive_merge.c;40;1.5217509269714355;0-2;LSB bit-flip
X;recursive_merge.c;40;0.8728561401367188;0-2;LSB bit-flip
X;recursive_merge.c;40;1.1427586078643799;0-2;LSB bit-flip
size;recursive_merge.c;66;1.2159347534179688;0-2;LSB bit-flip
X;recursive_merge.c;40;0.9874789714813232;0-2;LSB bit-flip
X;recursive_merge.c;40;0.5036301612854004;0-2;LSB bit-flip
r;recursive_merge.c;40;1.243304967880249;0-2;LSB bit-flip
X;recursive_merge.c;40;1.1600239276885986;0-2;LSB bit-flip
l;recursive_merge.c;40;0.5704238414764404;0-2;LSB bit-flip
X;recursive_merge.c;40;0.7753114700317383;0-2;LSB bit-flip
X;recursive_merge.c;40;0.42882561683654785;0-2;LSB bit-flip
X;recursive_merge.c;40;0.8053829669952393;0-2;LSB bit-flip
X;recursive_merge.c;40;0.859886884689331;0-2;LSB bit-flip
X;recursive_merge.c;40;1.4288849830627441;0-2;LSB bit-flip
size;recursive_merge.c;66;1.4556324481964111;0-2;LSB bit-flip
data;recursive_merge.c;68;1.2289092540740967;0-2;LSB bit-flip
X;recursive_merge.c;40;0.7100272178649902;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0867397785186768;0-2;LSB bit-flip
X;recursive_merge.c;40;0.7075212001800537;0-2;LSB bit-flip
size;recursive_merge.c;66;0.4304323196411133;0-2;LSB bit-flip
X;recursive_merge.c;40;1.3816523551940918;0-2;LSB bit-flip
l;recursive_merge.c;40;0.819786548614502;0-2;LSB bit-flip
l;recursive_merge.c;40;1.2492341995239258;0-2;LSB bit-flip
X;recursive_merge.c;40;1.664168357849121;0-2;LSB bit-flip
X;recursive_merge.c;40;0.9751136302947998;0-2;LSB bit-flip
l;recursive_merge.c;40;1.6866533756256104;0-2;LSB bit-flip
size;recursive_merge.c;66;0.5599064826965332;0-2;LSB bit-flip
X;recursive_merge.c;40;0.9575352668762207;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0123155117034912;0-2;LSB bit-flip
X;recursive_merge.c;40;0.6625959873199463;0-2;LSB bit-flip
size;recursive_merge.c;66;1.3705387115478516;0-2;LSB bit-flip
r;recursive_merge.c;40;0.31412339210510254;0-2;LSB bit-flip
X;recursive_merge.c;40;0.6252987384796143;0-2;LSB bit-flip
X;recursive_merge.c;40;0.4956197738647461;0-2;LSB bit-flip
r;recursive_merge.c;40;0.49910473823547363;0-2;LSB bit-flip
X;recursive_merge.c;40;1.5039963722229004;0-2;LSB bit-flip
X;recursive_merge.c;40;0.847144603729248;0-2;LSB bit-flip
r;recursive_merge.c;40;0.6452503204345703;0-2;LSB bit-flip
l;recursive_merge.c;40;1.4938416481018066;0-2;LSB bit-flip
l;recursive_merge.c;40;1.1789124011993408;0-2;LSB bit-flip
l;recursive_merge.c;40;0.5874466896057129;0-2;LSB bit-flip
mid;recursive_merge.c;43;1.4853146076202393;0-2;LSB bit-flip
X;recursive_merge.c;40;1.438748836517334;0-2;LSB bit-flip
data;recursive_merge.c;68;1.385561466217041;0-2;LSB bit-flip
X;recursive_merge.c;40;0.5977504253387451;0-2;LSB bit-flip
size;recursive_merge.c;66;0.8829214572906494;0-2;LSB bit-flip
X;recursive_merge.c;40;1.2182481288909912;0-2;LSB bit-flip
l;recursive_merge.c;40;0.8587932586669922;0-2;LSB bit-flip
l;recursive_merge.c;40;1.3945667743682861;0-2;LSB bit-flip
data;recursive_merge.c;68;1.6218469142913818;0-2;LSB bit-flip
r;recursive_merge.c;40;1.2785301208496094;0-2;LSB bit-flip
X;recursive_merge.c;40;1.3575119972229004;0-2;LSB bit-flip
l;recursive_merge.c;40;1.090684413909912;0-2;LSB bit-flip
data;recursive_merge.c;68;0.6056663990020752;0-2;LSB bit-flip
